@relation data_159

@attribute idno numeric
@attribute y numeric
@attribute w numeric
@attribute x1 {0,1}
@attribute x2 {0,1}
@attribute x3 {0,1}
@attribute z1 {0,1}
@attribute z2 {0,1}
@attribute z3 {0,1}
@attribute z4 {0,1}
@attribute z5 {0,1}
@attribute z6 numeric
@attribute z7 {0,1}
@attribute z8 numeric
@attribute binaryClass {P,N}

@data
22068,2,0.815,1,0,0,1,0,0,1,0,6,1,-1.8,N
22070,2,0.915,1,1,0,0,0,0,0,0,10,0,-1.1,N
22071,0,0.915,1,1,0,0,1,0,0,0,7,0,-0.8,P
22072,1,1.219,1,1,0,0,0,1,0,0,8,1,-3.1,P
22073,2,1.373,1,1,0,0,0,0,0,0,9,0,-1.3,P
22074,1,1.219,1,0,0,0,0,0,0,0,8,1,-3,P
22076,0,0.61,1,1,0,0,1,0,0,0,6,1,-2.7,P
22077,2,0.909,1,0,1,0,1,0,0,0,1,0,-2.3,P
22079,2,1.219,1,0,0,0,0,0,0,0,10,1,-2.9,N
22081,1,0.909,1,0,0,0,0,0,0,0,6,0,-2.2,P
22082,1,0.915,1,0,0,0,0,0,0,0,10,0,-1.2,N
22083,1,0.451,1,1,0,0,1,0,0,0,10,1,-1.2,P
22085,2,1.078,1,0,1,0,0,0,0,0,9,1,0.2,P
22086,2,0.815,1,1,0,0,0,0,0,0,8,1,-2.5,N
22088,1,0.821,1,0,1,1,0,0,0,0,9,0,3.3,P
22089,1,1.364,1,0,0,1,0,0,0,0,8,0,-2.5,P
22090,2,0.815,1,1,0,1,0,0,0,0,4,1,-1.9,N
22096,1,1.223,1,0,1,0,0,0,0,0,8,1,-2.4,N
22100,1,0.632,1,0,0,1,0,0,0,0,10,0,1.3,N
22102,2,0.458,1,1,0,1,1,0,0,0,10,0,-1.5,N
22103,0,0.61,1,1,0,1,0,0,0,0,10,1,-2.7,P
22106,1,0.909,1,0,1,1,0,0,0,0,8,0,-2.3,N
22107,2,0.815,1,0,1,1,0,0,1,0,7,1,-1.9,N
22108,2,0.821,1,0,1,1,0,0,0,0,5,0,2.7,P
22109,2,0.305,1,0,0,1,0,0,0,0,9,1,-2.6,P
22110,2,0.408,1,0,0,0,1,0,0,0,10,1,-2.1,N
22116,1,0.909,1,0,0,0,0,0,0,0,7,0,-1.6,P
22119,2,2.463,1,0,1,0,0,0,0,0,6,0,1.8,N
22122,2,0.901,1,0,0,0,0,0,0,0,7,1,-1.2,N
22123,1,0.901,1,1,0,0,0,0,0,0,6,1,-1.5,P
22124,2,0.683,1,0,0,0,0,0,0,0,11,0,-2.7,N
22125,2,0.683,1,1,0,0,0,0,0,0,11,0,-2.8,P
22127,2,0.557,1,1,0,0,1,0,0,0,9,0,-0.3,N
22128,2,1.63,1,1,0,0,0,0,0,0,8,1,-2,N
22130,2,0.557,1,0,1,0,1,0,0,0,10,0,-0.2,P
22132,2,0.909,1,1,0,0,1,0,0,0,7,0,-2.2,N
22135,2,0.451,1,1,0,0,0,0,0,0,9,1,-1.1,P
22139,2,1.707,1,1,0,0,0,0,0,0,10,0,-2.8,N
22140,1,1.114,1,0,0,0,0,0,1,1,8,0,0.2,P
22144,2,1.365,1,1,0,0,0,0,0,0,9,0,-3.2,P
22149,2,0.683,1,0,1,0,0,0,0,0,7,0,-3.1,N
22153,1,2.048,1,0,1,1,0,0,0,0,8,0,-3.2,P
22156,2,1.642,1,0,1,0,1,0,0,0,3,0,1.5,P
22157,1,0.408,1,0,0,0,0,0,0,0,11,1,-1.6,N
22158,1,0.458,1,0,1,0,0,0,0,0,11,0,-1.2,N
22164,2,1.264,1,0,1,0,1,0,0,0,6,0,0.7,P
22165,2,0.455,1,1,0,0,0,0,1,0,8,0,-1.8,N
22167,2,1.078,1,1,0,0,1,0,0,0,5,1,-0.3,N
22168,0,2.155,1,0,0,0,0,1,0,0,3,1,0,N
22174,2,0.553,1,1,0,1,0,0,1,0,8,1,1,P
22176,2,0.815,1,1,0,0,1,0,0,0,4,1,-1.6,N
22177,2,0.341,1,0,1,1,0,0,0,0,7,0,-2.7,N
22180,1,1.352,1,1,0,0,0,0,0,0,8,1,-1.2,N
22183,2,0.683,1,0,0,1,0,0,0,0,7,0,-2.7,P
22184,1,1.642,1,0,1,1,0,0,0,0,6,0,2.6,N
22185,1,1.67,1,1,0,1,0,0,1,0,12,0,-0.3,N
22187,1,2.768,1,0,1,0,0,0,1,0,9,1,2.1,P
22191,2,1.024,1,1,0,0,0,0,0,0,8,0,-2.8,N
22196,2,2.076,1,0,0,1,0,0,0,0,4,1,2,P
22198,2,2.227,1,0,0,1,0,0,0,0,8,0,-0.5,N
22201,2,0.909,1,1,0,1,0,0,0,0,10,0,-2.3,N
22202,1,2.746,1,1,0,1,0,0,0,0,8,0,-1.3,P
22206,1,1.896,1,0,1,0,0,0,1,0,7,0,1,P
22207,2,1.63,1,1,0,0,0,0,0,0,11,1,-2.3,N
22212,0,1.219,1,1,0,0,0,0,0,0,10,1,-2.9,P
22215,2,0.553,1,0,1,1,0,0,1,0,7,1,1,P
22220,2,1.223,1,0,0,0,1,0,0,0,3,1,-1.9,N
22227,1,0.408,1,1,0,1,0,0,0,0,5,1,-2.2,P
22229,2,0.815,1,0,1,1,1,0,0,0,1,1,-1.6,P
22231,1,0.909,1,0,0,1,0,1,0,0,7,0,-1.9,N
22232,2,0.909,1,0,0,1,0,0,0,0,10,0,-1.9,P
22238,1,1.219,1,1,0,0,1,0,0,0,8,1,-2.6,N
22239,2,0.451,1,1,0,0,0,0,1,0,4,1,-0.6,N
22245,2,0.683,1,0,1,0,1,0,0,0,6,0,-3.2,P
22248,2,0.901,1,1,0,0,1,0,0,0,9,1,-1.2,P
22249,2,0.909,1,1,0,1,1,0,0,0,7,0,-2.2,P
22250,2,1.384,1,0,1,0,0,0,1,0,12,1,2.7,P
22251,1,1.829,1,0,1,1,0,0,0,0,10,1,-2.6,N
22252,2,0.455,1,0,0,0,1,0,0,0,5,0,-2,P
22254,2,0.909,1,0,1,0,0,0,1,0,6,0,-1.6,N
22258,1,1.67,1,0,0,1,0,0,0,0,10,0,-0.1,N
22260,2,0.61,1,0,0,1,1,0,0,0,10,1,-2.7,P
22269,2,0.909,1,1,0,0,0,0,0,0,9,0,-2.3,N
22270,1,1.105,1,0,1,0,0,0,0,0,10,1,1.2,P
22278,1,0.914,1,0,0,0,0,0,0,0,6,1,-3.2,P
22280,2,1.219,1,1,0,0,1,0,0,0,10,1,-3,N
22281,2,0.557,1,0,0,0,0,0,0,0,9,0,-0.2,N
22287,2,0.455,1,1,0,0,0,0,0,0,7,0,-2.4,P
22289,2,1.642,1,0,1,0,0,0,0,0,8,0,1.7,P
22290,2,0.815,1,0,0,0,0,0,1,0,9,1,-2.3,P
22291,2,0.451,1,0,1,0,0,0,0,0,6,1,-1.5,N
22293,2,1.364,1,1,0,0,0,0,0,0,7,0,-1.6,N
22294,2,0.632,1,0,1,0,0,0,1,0,1,0,0.8,P
22296,2,1.658,1,0,0,0,1,0,0,0,3,1,1,P
22298,1,1.373,1,0,1,0,0,0,0,0,5,0,-0.6,P
22303,2,0.901,1,1,0,0,0,0,0,0,10,1,-0.7,P
22306,2,0.901,1,0,0,0,0,0,1,0,12,1,-1.3,N
22307,0,0.408,1,0,0,1,1,0,0,0,6,1,-1.7,P
22316,1,0.408,1,0,0,0,0,0,0,0,8,1,-2.4,N
22317,1,0.815,1,0,0,0,0,0,0,0,10,1,-1.9,N
22319,1,0.915,1,1,0,0,0,0,0,0,7,0,-0.8,N
22321,1,0.901,1,1,0,0,0,0,0,0,10,1,-0.6,N
22324,2,0.683,1,0,0,1,1,0,0,0,10,0,-2.9,N
22326,0,1.219,1,1,0,1,1,0,0,0,4,1,-3.1,P
22327,2,0.458,1,0,0,1,0,1,0,0,4,0,-0.9,P
22329,2,1.384,1,0,1,0,0,0,1,1,8,1,1.6,N
22332,2,0.408,1,1,0,1,0,0,0,0,10,1,-1.6,N
22333,2,0.909,1,0,0,0,1,0,0,0,7,0,-2,P
22335,2,2.274,1,0,0,0,1,0,0,0,10,0,-2.4,N
22341,2,0.408,1,1,0,0,0,0,1,0,10,1,-1.9,N
22342,2,1.078,1,0,0,0,0,0,0,0,9,1,-0.4,N
22344,0,0.458,1,1,0,0,1,0,0,0,4,0,-0.9,P
22346,2,1.707,1,0,0,1,0,0,0,0,10,0,-2.8,N
22351,2,0.815,1,0,0,1,1,0,0,0,5,1,-2.1,N
22358,2,0.458,1,0,1,0,1,0,0,0,9,0,-1.1,N
22360,0,0.632,1,0,0,1,1,0,0,0,0,0,1.3,P
22362,1,0.915,1,1,0,0,0,0,0,0,3,0,-1.3,N
22363,2,1.219,1,1,0,0,0,0,1,0,11,1,-2.6,N
22364,2,0.557,1,1,0,0,0,0,0,0,10,0,-0.2,N
22367,2,0.408,1,0,0,0,0,0,0,0,0,1,-1.6,N
22370,1,0.305,1,0,0,1,1,0,0,0,11,1,-2.8,N
22375,2,0.692,1,0,1,0,0,0,0,0,7,1,1.5,N
22376,0,0.305,1,0,0,1,1,0,0,0,7,1,-2.7,P
22378,1,0.901,1,1,0,1,0,0,0,0,9,1,-0.9,N
22379,2,0.455,1,0,0,1,0,0,0,0,11,0,-1.9,N
22381,2,1.114,1,0,0,1,1,0,0,0,5,0,0.3,P
22382,2,0.914,1,0,1,0,0,0,1,0,9,1,-3.1,P
22384,2,0.901,1,0,0,0,0,0,1,0,6,1,-1,P
22385,2,2.763,1,1,0,0,1,0,0,0,4,1,1,P
22386,2,0.914,1,1,0,0,0,0,0,0,10,1,-3.1,P
22392,2,1.819,1,0,0,0,0,0,0,0,6,0,-1.9,N
22393,2,0.815,1,1,0,0,0,0,0,0,4,1,-1.9,P
22395,2,0.557,1,1,0,0,1,0,0,0,4,0,0.4,P
22396,2,0.815,1,1,0,1,0,0,0,0,11,1,-1.8,N
22398,1,0.909,1,0,1,1,0,0,0,0,9,0,-1.8,N
22402,1,1.896,1,0,1,0,0,0,1,0,5,0,1,P
22403,2,0.821,1,0,1,1,0,0,0,0,10,0,1.5,P
22405,2,0.909,1,0,1,0,0,0,0,0,5,0,-2.4,N
22407,2,0.915,1,1,0,0,0,0,0,0,8,0,-0.9,P
22412,1,0.408,1,0,0,1,0,0,0,0,4,1,-1.9,N
22419,2,0.451,1,0,1,1,0,0,0,0,5,1,-1.2,P
22421,2,0.815,1,0,1,1,0,0,1,0,7,1,-1.6,N
22422,2,0.455,1,0,0,1,0,0,1,0,8,0,-1.6,N
22423,1,0.821,1,0,1,1,0,0,0,0,10,0,2.7,N
22426,1,1.642,1,0,1,1,0,0,0,0,4,0,2.1,N
22427,2,1.384,1,0,1,0,0,0,1,0,4,1,1.9,P
22433,2,0.915,1,0,1,0,0,0,0,0,8,0,-1.4,P
22435,2,0.408,1,1,0,0,0,0,1,0,11,1,-1.8,N
22436,2,0.909,1,1,0,0,0,0,0,0,7,0,-2,N
22437,2,0.915,1,0,1,0,0,0,1,1,8,0,-1.3,P
22439,1,0.815,1,1,0,0,0,0,1,1,10,1,-2.1,P
22448,2,1.642,1,0,1,0,0,0,1,0,6,0,2,P
22451,2,0.341,1,0,1,0,0,0,1,0,10,0,-2.6,P
22453,2,0.451,1,1,0,0,1,0,0,0,2,1,-1.2,P
22456,1,1.264,1,0,1,0,0,0,0,0,6,0,0.8,P
22458,1,1.365,1,0,1,0,0,0,0,0,12,0,-3.1,P
22461,2,0.915,1,1,0,0,0,0,0,0,7,0,-0.8,N
22464,1,1.024,1,1,0,0,0,0,0,0,8,0,-3,P
22470,1,0.909,1,0,1,0,0,0,0,0,10,0,-1.6,N
22473,1,0.901,1,1,0,1,0,0,0,0,4,1,-1.2,N
22475,1,0.557,1,0,0,0,0,0,1,0,9,0,-0.4,P
22480,2,0.821,1,0,1,0,1,0,0,0,5,0,1.6,P
22481,2,1.219,1,1,0,0,0,0,0,0,5,1,-2.6,N
22482,1,0.915,1,1,0,0,0,0,0,0,10,0,-1,N
22484,2,0.909,1,1,0,0,0,0,0,0,6,0,-2.5,N
22485,2,1.219,1,0,1,0,1,0,0,0,10,1,-2.9,N
22489,2,1.114,1,0,1,0,0,0,0,0,9,0,-0.4,P
22490,2,0.915,1,1,0,1,1,0,0,0,5,0,-0.8,N
22491,2,0.305,1,0,0,1,0,0,0,0,9,1,-2.8,N
22494,1,0.914,1,1,0,1,0,0,0,0,9,1,-2.7,N
22496,1,0.901,1,0,0,1,0,0,0,0,7,1,-0.9,N
22497,2,0.909,1,0,0,1,0,0,0,0,7,0,-1.6,N
22501,2,0.901,1,0,1,1,0,0,1,0,7,1,-0.8,N
22502,2,0.408,1,0,0,1,0,0,1,0,11,1,-2,N
22503,2,1.63,1,0,0,0,0,0,0,0,5,1,-2.5,N
22504,1,0.553,1,0,0,1,0,0,1,0,3,1,0.8,N
22505,1,0.915,1,0,1,1,0,0,0,0,4,0,-1.2,P
22508,1,1.373,1,0,0,0,0,0,0,0,10,0,-1.3,N
22515,1,0.341,1,0,0,1,1,0,0,0,10,0,-2.6,N
22519,2,1.114,1,0,0,1,0,0,1,0,8,0,-0.2,N
22520,2,0.815,1,0,1,1,0,0,0,0,10,1,-2.5,N
22521,2,0.692,1,0,1,1,0,0,1,0,7,1,2.4,P
22522,2,0.815,1,0,0,1,1,0,0,0,7,1,-1.6,N
22523,2,0.61,1,0,0,1,0,0,0,0,10,1,-2.9,N
22527,2,0.692,1,1,0,0,0,0,1,0,4,1,1.5,P
22530,2,0.815,1,0,0,0,0,0,0,0,8,1,-1.7,N
22531,2,0.455,1,1,0,0,1,0,0,0,3,0,-2.4,P
22532,2,0.557,1,0,0,0,0,0,0,0,6,0,-0.2,N
22533,2,1.642,1,1,0,0,0,0,1,0,3,0,2,N
22534,1,0.821,1,0,1,0,0,0,0,0,10,0,2,P
22535,1,0.909,1,1,0,0,0,0,0,0,8,0,-2,P
22537,1,0.683,1,1,0,0,0,0,0,0,5,0,-3,P
22542,0,0.408,1,0,0,0,1,0,0,0,4,1,-2,N
22543,2,0.341,1,0,0,0,0,0,1,0,9,0,-2.9,P
22546,2,1.365,1,1,0,0,0,0,0,0,9,0,-2.8,N
22551,1,0.815,1,1,0,0,0,0,1,0,9,1,-1.6,N
22553,1,0.915,1,0,0,0,0,0,0,0,5,0,-0.9,P
22554,2,1.373,1,0,1,1,1,0,0,0,1,0,-0.7,P
22556,2,0.914,1,1,0,0,0,0,0,0,5,1,-3.1,N
22560,0,1.829,1,1,0,0,1,0,0,0,8,1,-2.8,N
22561,2,0.821,1,0,1,0,0,0,0,0,7,0,3.1,P
22562,2,0.341,1,0,1,0,0,0,0,0,6,0,-2.6,P
22566,2,1.384,1,0,1,0,0,0,0,0,10,1,1.8,P
22567,2,0.683,1,0,0,0,0,1,0,0,7,0,-3,P
22568,2,0.458,1,0,0,1,1,0,0,0,11,0,-1.1,N
22569,2,0.553,1,0,0,1,1,0,0,0,4,1,1.1,P
22570,1,1.078,1,0,0,0,0,0,1,0,9,1,-0.4,P
22571,2,0.909,1,0,0,0,0,0,0,0,5,0,-2.1,N
22573,2,1.67,1,0,0,0,1,0,0,0,6,0,0.3,P
22574,2,0.901,1,0,0,0,0,0,0,0,8,1,-1.3,N
22582,2,0.458,1,0,0,1,1,0,0,0,5,0,-0.9,N
22584,1,0.455,1,0,1,1,0,0,0,0,9,0,-2.2,N
22589,2,1.105,1,0,0,1,0,0,1,0,8,1,0.7,N
22595,2,1.642,1,0,1,0,1,0,0,0,8,0,2.5,P
22603,2,0.914,1,0,0,0,1,0,0,0,7,1,-2.9,P
22604,1,1.024,1,0,1,0,0,0,0,0,10,0,-2.9,N
22605,2,0.909,1,1,0,0,0,0,0,0,10,0,-1.8,N
22606,2,2.076,1,0,0,0,0,0,1,0,10,1,2.2,N
22612,2,1.264,1,1,0,0,0,0,1,0,9,0,1.4,N
22615,1,0.815,1,0,1,0,1,0,0,0,8,1,-1.7,P
22617,1,1.616,1,1,0,0,0,0,1,0,8,1,-0.1,P
22618,0,1.078,1,1,0,0,1,0,0,0,10,1,-0.2,P
22619,2,1.264,1,0,0,0,0,0,0,0,12,0,0.6,P
22621,2,0.61,1,1,0,0,1,0,0,0,7,1,-2.7,P
22626,2,1.642,1,0,1,0,1,0,0,0,10,0,1.7,P
22631,2,0.408,1,0,1,1,0,1,0,0,3,1,-2.3,P
22633,1,0.915,1,0,0,1,0,0,0,0,8,0,-0.8,N
22635,2,0.815,1,1,0,0,0,0,1,0,7,1,-1.9,P
22636,2,0.901,1,1,0,0,0,0,0,0,10,1,-0.6,N
22637,2,0.557,1,0,0,0,0,0,1,0,5,0,-0.2,N
22638,2,2.076,1,0,1,0,0,0,1,0,11,1,2.4,P
22639,0,2.076,1,0,1,0,0,0,0,0,3,1,2.1,P
22640,2,1.024,1,0,0,0,1,0,0,0,8,0,-3.1,P
22641,2,0.451,1,1,0,0,0,0,0,0,6,1,-0.8,P
22642,2,0.553,1,0,1,0,1,0,0,0,1,1,1.4,P
22645,2,0.341,1,1,0,0,0,0,0,0,7,0,-3.1,P
22646,2,1.831,1,0,1,0,0,0,0,0,9,0,-1.1,N
22647,2,1.024,1,1,0,0,1,0,0,0,7,0,-2.9,N
22649,2,1.223,1,0,0,1,0,0,0,0,8,1,-2.5,N
22652,1,1.105,1,0,0,1,0,0,1,0,1,1,0.5,N
22654,2,0.914,1,0,0,1,1,0,0,0,8,1,-2.8,N
22656,2,0.455,1,0,0,1,1,0,0,0,12,0,-2.4,P
22657,2,1.384,1,0,0,1,0,0,1,1,8,1,1.9,P
22660,1,1.373,1,0,0,0,0,0,0,0,8,0,-1.5,N
22662,2,0.915,1,0,1,0,1,0,0,0,2,0,-1.2,P
22666,1,0.458,1,0,1,0,0,0,0,0,5,0,-1.1,P
22667,1,0.909,1,0,0,0,0,0,0,0,5,0,-1.8,N
22670,1,0.909,1,0,0,0,0,0,0,0,6,0,-2.5,P
22672,2,0.455,1,0,1,1,1,0,0,0,8,0,-1.8,N
22674,2,0.539,1,0,1,1,0,1,0,0,6,1,-0.5,P
22681,2,0.61,1,0,1,1,0,0,0,0,5,1,-2.7,N
22682,2,0.632,1,1,0,0,0,0,1,0,9,0,0.5,N
22683,2,0.915,1,1,0,0,0,0,0,0,10,0,-1.5,N
22684,2,1.264,1,0,1,0,0,0,0,0,8,0,1,N
22686,2,1.364,1,0,1,0,0,0,0,0,10,0,-2.3,N
22688,2,0.408,1,1,0,0,0,0,0,0,9,1,-2.3,P
22692,2,1.078,1,1,0,0,0,0,1,0,8,1,-0.1,P
22694,2,0.901,1,0,0,0,1,0,0,0,3,1,-0.7,P
22695,1,0.909,1,0,1,0,0,0,0,0,7,0,-2.2,P
22696,2,0.909,1,1,0,0,0,0,1,0,2,0,-2.5,N
22699,2,0.909,1,1,0,0,1,0,0,0,9,0,-1.9,P
22702,1,0.901,1,0,0,0,0,0,0,0,10,1,-1.3,N
22704,2,0.455,1,0,0,1,1,0,0,0,8,0,-2.5,N
22705,1,0.821,1,0,1,0,0,0,0,0,6,0,2.9,P
22707,1,1.024,1,1,0,0,0,0,0,0,9,0,-3.1,P
22712,2,1.616,1,1,0,0,1,0,0,0,6,1,0.1,N
22713,2,2.038,1,1,0,0,0,1,0,0,6,1,-2.4,P
22714,2,1.365,1,0,1,0,1,0,0,0,10,0,-2.6,P
22716,1,0.915,1,1,0,0,1,0,0,0,9,0,-0.7,P
22722,1,0.821,1,0,1,0,0,0,0,0,5,0,3,P
22727,1,0.539,1,1,0,1,0,0,0,0,10,1,0.4,P
22732,0,0.455,1,0,0,1,0,0,0,0,10,0,-2.3,N
22734,2,0.61,1,0,1,0,0,0,0,0,12,1,-3,N
22735,2,0.915,1,0,0,0,0,0,0,0,7,0,-1.4,N
22737,1,0.909,1,0,0,0,0,0,0,0,9,0,-2.4,P
22744,1,0.341,1,0,0,1,0,0,0,0,7,0,-2.6,N
22745,2,0.557,1,0,1,1,0,0,0,0,6,0,-0.3,N
22753,2,0.815,1,0,0,0,1,0,0,0,11,1,-2.5,P
22754,2,0.915,1,1,0,0,0,0,0,0,9,0,-0.6,N
22761,2,1.223,1,0,0,0,0,0,0,0,7,1,-1.8,P
22764,2,0.692,1,0,1,0,1,0,0,0,10,1,1.6,P
22767,2,1.024,1,0,0,0,1,0,0,0,10,0,-2.6,P
22769,1,0.909,1,1,0,0,0,1,0,0,10,0,-1.6,N
22772,2,0.553,1,0,1,0,0,0,1,1,6,1,1.4,P
22773,2,0.305,1,1,0,0,0,0,0,0,7,1,-2.7,N
22776,2,0.458,1,0,0,0,1,0,0,0,7,0,-1,P
22778,1,0.821,1,0,1,0,0,0,0,0,10,0,1.9,N
22779,2,0.61,1,1,0,0,0,0,0,0,5,1,-2.9,N
22780,2,1.364,1,0,0,0,0,0,0,0,9,0,-2.2,N
22785,2,0.815,1,1,0,0,1,0,0,0,3,1,-2.4,P
22786,2,0.901,1,0,0,0,0,0,0,0,6,1,-1.3,P
22787,2,1.078,1,1,0,0,0,0,0,0,6,1,-0.3,N
22788,1,0.539,1,1,0,0,0,0,1,1,11,1,-0.2,N
22790,2,1.105,1,1,0,0,0,0,1,0,4,1,0.6,P
22793,1,0.458,1,0,1,1,0,0,0,0,12,0,-0.8,P
22794,1,0.683,1,0,1,1,0,0,0,0,12,0,-2.6,P
22801,1,0.909,1,1,0,0,0,0,0,0,12,0,-2.3,N
22802,2,0.815,1,0,1,0,1,0,0,0,9,1,-1.6,P
22803,2,0.455,1,1,0,0,1,0,0,0,9,0,-2.4,P
22804,2,0.901,1,1,0,0,0,1,0,0,11,1,-0.7,P
22805,2,1.264,1,0,1,0,1,0,0,0,7,0,0.7,N
22809,2,0.815,1,1,0,0,0,0,0,0,6,1,-2.2,N
22810,2,1.114,1,0,1,0,0,0,1,0,9,0,-0.4,N
22811,2,0.451,1,1,0,0,0,0,0,0,8,1,-1.3,N
22816,2,1.219,1,0,0,1,1,0,0,0,7,1,-2.9,P
22823,2,0.915,1,0,0,1,1,0,0,0,8,0,-1,N
22829,0,1.105,1,1,0,0,1,0,0,0,4,1,0.5,N
22830,2,0.458,1,1,0,0,0,0,0,0,8,0,-0.7,N
22831,1,1.373,1,0,0,0,0,0,0,0,9,0,-0.7,P
22839,1,0.305,1,0,0,1,0,0,0,0,2,1,-2.6,N
22845,1,1.352,1,1,0,0,0,0,0,0,10,1,-0.8,N
22853,2,1.024,1,0,0,0,0,0,0,0,10,0,-2.6,N
22854,1,1.078,1,1,0,0,0,0,1,0,9,1,-0.5,P
22859,2,0.909,1,1,0,0,1,0,0,0,9,0,-1.9,P
22861,1,1.642,1,0,1,0,0,0,0,0,7,0,3.6,N
22862,2,0.305,1,1,0,0,0,0,0,0,6,1,-2.6,N
22863,2,1.364,1,0,1,0,0,0,0,0,8,0,-2.3,N
22864,2,0.909,1,1,0,0,0,0,0,0,7,0,-1.7,P
22867,1,0.632,1,0,0,0,0,0,1,0,5,0,0.7,P
22873,1,1.616,1,1,0,0,0,0,0,0,12,1,0.1,N
22874,1,1.364,1,0,0,0,0,1,0,0,5,0,-2.5,N
22875,2,0.408,1,0,0,0,1,0,0,0,10,1,-1.8,P
22881,1,0.815,1,0,0,0,0,0,0,0,8,1,-2,N
22884,2,0.455,1,0,1,1,0,0,1,0,4,0,-1.9,N
22885,2,0.455,1,1,0,1,1,0,0,0,10,0,-1.9,N
22890,1,0.909,1,1,0,0,0,0,0,0,9,0,-2.3,N
22893,1,1.63,1,0,0,0,0,0,0,0,6,1,-1.9,N
22895,2,0.61,1,0,0,1,0,0,0,0,5,1,-2.9,N
22900,2,0.914,1,0,0,1,1,0,0,0,10,1,-3.1,P
22908,1,0.692,1,0,1,1,0,0,0,0,11,1,2.8,P
22914,2,0.455,1,0,1,0,0,0,0,0,11,0,-1.9,N
22916,1,0.901,1,1,0,0,0,0,1,0,9,1,-0.8,N
22922,2,1.105,1,1,0,0,0,0,1,0,10,1,0.6,P
22923,2,0.632,1,0,1,0,0,0,0,0,7,0,1.2,P
22924,2,0.815,1,1,0,0,0,0,0,0,9,1,-2,P
22926,2,1.364,1,1,0,0,0,0,0,0,5,0,-1.6,P
22928,2,1.829,1,0,0,0,1,0,0,0,7,1,-3.1,P
22933,2,2.155,1,1,0,0,0,0,0,0,4,1,0.3,P
22938,2,0.408,1,1,0,0,0,0,0,0,8,1,-2,N
22940,2,0.915,1,0,1,0,0,0,0,0,12,0,-0.9,P
22941,2,2.227,1,0,1,0,1,0,0,0,8,0,0.3,P
22942,1,0.815,1,1,0,0,0,0,1,1,7,1,-1.6,P
22945,2,1.831,1,1,0,0,1,0,0,0,6,0,-1.1,N
22947,1,1.365,1,0,0,0,0,0,1,0,10,0,-2.6,P
22960,2,0.458,1,0,1,0,0,0,1,0,9,0,-1.3,N
22963,2,0.915,1,0,1,0,0,0,0,0,12,0,-1.2,P
22965,2,1.024,1,1,0,0,0,0,0,0,5,0,-3.1,P
22966,2,0.61,1,1,0,0,1,0,0,0,7,1,-2.6,P
22969,2,1.658,1,1,0,0,0,0,1,0,5,1,1.3,N
22970,1,0.915,1,1,0,0,0,0,0,0,12,0,-0.7,N
22971,1,1.365,1,0,0,0,0,0,1,0,10,0,-3.1,P
22972,2,0.451,1,0,0,0,1,0,0,0,10,1,-1.3,N
22976,2,0.455,1,0,0,1,1,0,0,0,5,0,-2.2,P
22977,2,0.815,1,1,0,1,0,0,0,0,9,1,-2.5,N
22979,2,0.408,1,0,0,1,0,0,0,0,0,1,-2.2,N
22980,0,1.384,1,0,1,1,1,0,0,0,0,1,2.5,P
22982,1,1.63,1,0,0,0,1,0,0,0,3,1,-1.7,N
22985,1,1.384,1,0,1,1,0,0,0,0,0,1,1.8,N
22986,2,0.815,1,1,0,0,0,1,0,0,9,1,-2.3,N
22988,1,0.901,1,1,0,0,0,0,0,0,9,1,-1.4,N
22990,2,0.915,1,0,1,0,0,0,0,0,6,0,-1.2,P
22991,2,0.539,1,1,0,0,0,0,1,0,7,1,0.1,P
22994,1,0.909,1,0,0,0,1,0,0,0,10,0,-1.7,N
22996,2,0.305,1,1,0,1,1,0,0,0,10,1,-3,P
22999,2,0.915,1,0,1,1,0,0,0,0,10,0,-1.4,N
23004,2,0.914,1,0,1,1,0,0,0,0,7,1,-3.2,P
23005,2,0.557,1,0,1,1,1,0,0,0,3,0,0.4,N
23009,1,0.408,1,0,0,0,0,0,0,0,5,1,-1.6,N
23010,1,0.821,1,0,1,0,0,0,0,0,10,0,2.9,P
23012,2,0.451,1,1,0,0,0,0,1,1,6,1,-0.8,P
23014,2,0.815,1,1,0,0,1,0,0,0,4,1,-2.1,N
23016,2,0.909,1,0,0,0,1,0,0,0,7,0,-1.7,P
23019,1,0.909,1,0,0,0,0,1,0,0,8,0,-2.2,N
23023,1,0.815,1,1,0,0,0,0,1,0,8,1,-1.7,P
23025,2,0.909,1,1,0,0,0,0,0,0,9,0,-1.8,N
23027,2,0.553,1,0,1,0,0,0,0,0,10,1,1.1,P
23028,2,0.692,1,0,1,1,0,0,0,0,8,1,3.5,P
23037,2,1.114,1,0,1,0,0,0,1,0,8,0,0.1,P
23040,2,1.024,1,0,1,0,0,0,0,0,7,0,-3.1,N
23043,1,1.365,1,1,0,0,0,0,0,0,11,0,-2.8,N
23044,2,1.114,1,0,0,0,0,0,0,0,8,0,-0.4,N
23047,0,0.909,1,0,0,0,0,0,0,0,6,0,-2.3,P
23048,1,2.529,1,1,0,0,1,0,0,0,0,0,1.1,P
23049,2,2.529,1,0,1,0,0,0,1,0,7,0,1,P
23051,2,1.352,1,0,1,1,0,0,1,0,9,1,-1.3,N
23057,2,4.421,1,0,1,1,0,0,0,0,1,1,1,P
23060,2,0.909,1,0,0,0,0,0,0,0,7,0,-2.4,N
